Unnamed: 0,Area,Item,Year,hg/ha_yield,average_rain_fall_mm_per_year,pesticides_tonnes,avg_temp
23300,Papua New Guinea,Potatoes,2012,52632,3142.0,105.0,25.14
12634,India,Cassava,2002,272746,1083.0,42482.56,27.35
21318,Nicaragua,Soybeans,1990,16429,2280.0,575.0,27.03
4570,Brazil,Sorghum,2011,25497,1761.0,345026.0,27.36
18006,Lithuania,Wheat,1995,24455,656.0,737.0,6.68
13563,India,"Rice, paddy",2008,32509,1083.0,14485.33,24.25
24365,Senegal,Potatoes,1995,213833,686.0,435.31,25.33
3897,Brazil,Sweet potatoes,2004,114957,1761.0,214725.0,17.88
14988,Indonesia,Maize,2002,30655,2702.0,1597.0,25.64
24988,South Africa,Sorghum,2006,25841,495.0,26857.0,15.26
2729,Brazil,Yams,1991,91353,1761.0,58349.44,21.43
6850,Colombia,Plantains and others,2009,78714,3240.0,51435.13,22.87
414,Argentina,Potatoes,1992,199039,591.0,26156.0,17.51
7887,Ecuador,Wheat,2006,7774,2274.0,7953.42,22.09
20949,Mozambique,Potatoes,2013,135526,1032.0,766.93,21.37
17799,Lesotho,Sorghum,1998,14763,788.0,0.3,14.81
25588,Spain,Sorghum,2009,43472,636.0,35199.0,17.61
15616,Iraq,Wheat,2010,19872,216.0,1612.61,25.49
5067,Burkina Faso,Sweet potatoes,2004,69167,748.0,1.28,28.9
22354,Pakistan,"Rice, paddy",2000,30312,494.0,27885.0,27.12
13870,India,Maize,2010,25401,1083.0,40093.69,26.81
6333,Chile,Potatoes,1994,153807,1522.0,15373.0,13.42
23202,Papua New Guinea,Potatoes,1997,35000,3142.0,105.0,24.86
5932,Canada,Wheat,2005,27381,537.0,36363.0,7.89
20157,Mexico,"Rice, paddy",2009,48502,758.0,61690.08,17.03
8065,Ecuador,"Rice, paddy",2013,38210,2274.0,6471.77,17.28
20145,Mexico,Potatoes,2009,277374,758.0,61690.08,25.72
27719,Uruguay,Wheat,1990,18510,1300.0,1762.01,16.91
27051,Turkey,Soybeans,2010,36869,593.0,38554.69,13.27
36,Albania,Potatoes,1997,109874,1485.0,376.93,15.9
4187,Brazil,Soybeans,2007,28133,1761.0,304031.0,27.32
11825,India,Sorghum,1997,6920,1083.0,52279.0,23.26
11721,India,Wheat,1996,24828,1083.0,56114.0,25.55
7252,Dominican Republic,Maize,2000,12343,1410.0,5082.0,26.37
6398,Chile,Sweet potatoes,2000,70002,1522.0,14264.54,5.95
22723,Pakistan,Potatoes,2007,193516,494.0,5935.96,27.21
15932,Italy,Soybeans,2007,31342,832.0,80454.0,8.4
15858,Italy,"Rice, paddy",2001,58494,832.0,75978.0,7.83
21475,Nicaragua,"Rice, paddy",2011,41177,2280.0,4932.05,26.94
19484,Mexico,Wheat,1997,47347,758.0,34468.93,19.65
19148,Mexico,Soybeans,1992,18388,758.0,34468.93,19.14
20916,Mozambique,Sorghum,2008,3291,1032.0,890.47,21.76
25139,South Africa,Wheat,2011,33157,495.0,26857.0,20.72
22571,Pakistan,Sweet potatoes,2004,113473,494.0,8903.48,25.55
12012,India,Sorghum,1998,8592,1083.0,49157.0,25.77
22584,Pakistan,Maize,2005,29843,494.0,7914.31,24.66
1746,Australia,"Rice, paddy",2013,102177,534.0,45177.18,12.19
20730,Morocco,Sorghum,2009,8878,346.0,13697.0,18.73
11080,India,Potatoes,1993,149024,1083.0,66388.0,25.92
18059,Madagascar,Maize,1990,9848,1513.0,128.41,19.62
19847,Mexico,Soybeans,2004,15010,758.0,26433.14,16.2
22894,Pakistan,Wheat,2009,26568,494.0,3957.61,27.41
3955,Brazil,Potatoes,2005,220095,1761.0,232232.0,20.78
27474,Ukraine,Sorghum,2012,15230,565.0,90814.8,8.56
3428,Brazil,Yams,1998,91823,1761.0,118930.56,27.54
4681,Brazil,Soybeans,2012,26366,1761.0,346583.0,21.02
20156,Mexico,"Rice, paddy",2009,48502,758.0,61690.08,19.81
8402,El Salvador,Maize,1990,21383,1784.0,2524.0,26.06
14238,India,Maize,2012,25557,1083.0,52980.0,25.09
4747,Brazil,Potatoes,2013,277517,1761.0,367778.0,20.07
15929,Italy,"Rice, paddy",2007,66240,832.0,80454.0,13.32
6302,Chile,Maize,1991,83916,1522.0,15373.0,6.37
5492,Cameroon,"Rice, paddy",2005,12971,1604.0,829.59,25.36
12807,India,Cassava,2004,270436,1083.0,35113.0,27.16
16295,Japan,Sweet potatoes,1992,235027,1668.0,79821.18,15.26
11199,India,Wheat,1993,23267,1083.0,66388.0,25.66
23841,Romania,Potatoes,1996,139763,637.0,17425.0,10.71
10107,Haiti,Potatoes,2007,131818,1440.0,27.85,27.47
27170,Uganda,Plantains and others,1992,53502,1180.0,72.0,23.46
25759,Sri Lanka,Sorghum,1999,7000,1712.0,1766.91,26.32
5828,Canada,Potatoes,2000,116314,537.0,39667.0,6.67
10638,India,Sweet potatoes,1990,79663,1083.0,75000.0,25.25
23666,Portugal,Sweet potatoes,2001,83626,854.0,15503.0,16.2
7351,Dominican Republic,Plantains and others,2007,107774,1410.0,5689.8,27.12
6929,Colombia,Soybeans,2013,27250,3240.0,54563.38,27.6
20498,Morocco,Wheat,1991,18699,346.0,9771.14,17.47
7236,Dominican Republic,Maize,1999,12633,1410.0,5398.0,26.66
21139,Nepal,Soybeans,2011,9659,1500.0,342.92,15.12
20719,Morocco,Sweet potatoes,2008,174320,346.0,13697.0,17.8
8991,Germany,Potatoes,1998,381394,700.0,33377.0,9.31
20506,Morocco,Sorghum,1992,5558,346.0,10178.29,17.56
4861,Bulgaria,Maize,1997,35782,608.0,3262.25,8.26
10844,India,Wheat,1991,22814,1083.0,72133.0,23.77
6908,Colombia,"Rice, paddy",2012,48066,3240.0,48727.73,22.58
16504,Japan,Sweet potatoes,1997,243011,1668.0,79821.18,15.37
12870,India,"Rice, paddy",2004,29756,1083.0,35113.0,26.24
12436,India,Wheat,2000,27785,1083.0,44957.52,27.03
13491,India,Wheat,2007,27079,1083.0,27422.77,27.31
8581,El Salvador,"Rice, paddy",2013,61615,1784.0,6005.08,26.36
27291,Uganda,Soybeans,2006,12069,1180.0,88.0,23.95
25882,Sudan,Potatoes,2013,166669,1712.0,2469.47,26.84
8250,Egypt,Potatoes,2002,240382,51.0,5147.0,22.41
1257,Australia,Soybeans,2000,18714,534.0,33475.0,17.57
6680,Colombia,Wheat,1998,20497,3240.0,60687.0,23.07
8930,Germany,Potatoes,1993,392539,700.0,25170.0,9.34
27485,United Kingdom,Potatoes,1990,365161,1220.0,29517.0,10.4
16320,Japan,Potatoes,1993,304856,1668.0,79821.18,12.49
270,Angola,"Rice, paddy",1999,14235,1010.0,40.0,24.37
2822,Brazil,Wheat,1992,14295,1761.0,67003.89,20.21
1973,Azerbaijan,Wheat,2011,24376,447.0,461.84,11.79
27799,Uruguay,"Rice, paddy",2002,58632,1300.0,5184.5,17.06
13628,India,Sweet potatoes,2008,88943,1083.0,14485.33,25.78
14633,Indonesia,Maize,1992,22030,2702.0,825.0,27.4
16276,Japan,Potatoes,1992,313645,1668.0,79821.18,15.21
16651,Japan,Potatoes,2001,318172,1668.0,78735.45,15.86
23412,Peru,Maize,2001,25887,1738.0,8414.17,16.95
2770,Brazil,Potatoes,1992,140432,1761.0,67003.89,25.61
20716,Morocco,Sorghum,2008,8683,346.0,13697.0,17.96
2329,Bangladesh,Soybeans,2010,17090,2666.0,13283.72,26.65
5935,Canada,Wheat,2005,27381,537.0,36363.0,5.53
9467,Greece,Soybeans,2012,25983,652.0,8002.2,18.82
15439,Iraq,Maize,1995,14286,216.0,816.0,19.86
7991,Ecuador,Soybeans,2010,16279,2274.0,31637.12,22.3
1894,Azerbaijan,Maize,1996,17369,447.0,148.68,11.96
19022,Mexico,Soybeans,1990,20145,758.0,34468.93,21.46
16702,Japan,"Rice, paddy",2002,65823,1668.0,70262.54,15.71
27557,United Kingdom,Potatoes,1997,429656,1220.0,35490.0,10.64
13858,India,Cassava,2010,347555,1083.0,40093.69,24.98
14415,India,Maize,2013,25726,1083.0,45620.0,27.44
6044,Canada,Potatoes,2010,128373,537.0,61050.0,7.77
15052,Indonesia,Sweet potatoes,2004,103053,2702.0,1597.0,26.97
20152,Mexico,"Rice, paddy",2009,48502,758.0,61690.08,21.76
22826,Pakistan,Sweet potatoes,2008,111477,494.0,4946.79,23.21
5392,Cameroon,"Rice, paddy",1994,31423,1604.0,411.42,24.93
18804,Mauritania,Maize,2004,11513,92.0,702.5,27.81
17976,Libya,Wheat,2010,7717,56.0,3548.0,21.17
20055,Mexico,Wheat,2007,50824,758.0,64501.28,16.38
19230,Mexico,Wheat,1993,40821,758.0,34468.93,21.04
22848,Pakistan,Potatoes,2009,202848,494.0,3957.61,23.62
10172,Honduras,"Rice, paddy",1991,25924,1976.0,6289.7,24.61
20327,Mexico,Maize,2012,31874,758.0,64512.22,16.43
9609,Guatemala,Cassava,2006,13834,1996.0,15951.27,19.88
9308,Ghana,Yams,2012,155717,1187.0,378.97,26.86
16618,Japan,"Rice, paddy",2000,67023,1668.0,79821.18,15.58
22484,Pakistan,"Rice, paddy",2002,30192,494.0,10881.83,23.83
22036,Pakistan,"Rice, paddy",1995,27522,494.0,7681.0,22.61
24568,South Africa,Sorghum,1990,17398,495.0,16582.0,15.56
10730,India,Potatoes,1991,162540,1083.0,72133.0,27.35
562,Argentina,Sorghum,2001,47429,591.0,63700.17,18.42
10208,Honduras,Soybeans,1995,20000,1976.0,7800.0,24.95
1031,Australia,"Rice, paddy",1995,88003,534.0,25598.0,20.12
23552,Poland,Maize,2001,60683,600.0,8855.0,8.26
26416,Thailand,Potatoes,2008,150459,1622.0,65423.0,27.48
7058,Denmark,Potatoes,1993,386777,703.0,4103.0,8.16
10599,India,Sorghum,1990,8136,1083.0,75000.0,25.16
4377,Brazil,Sorghum,2009,23378,1761.0,335742.0,24.98
17697,Lebanon,Maize,1996,23461,661.0,1221.0,19.65
22779,Pakistan,Maize,2008,34154,494.0,4946.79,26.33
21670,Norway,Potatoes,1997,262343,1414.0,735.43,3.87
6976,Croatia,Potatoes,2000,84883,1113.0,2661.0,11.45
24384,Senegal,"Rice, paddy",1998,27204,686.0,450.71,26.03
18364,Malawi,Wheat,2007,22968,1181.0,524.46,20.67
17736,Lebanon,Wheat,2006,28998,661.0,1816.0,19.59
11102,India,"Rice, paddy",1993,28303,1083.0,66388.0,25.92
26389,Thailand,"Rice, paddy",2004,28895,1622.0,88548.0,27.8
1249,Australia,Sorghum,2000,34003,534.0,33475.0,14.32
22341,Pakistan,Potatoes,2000,169078,494.0,27885.0,25.32
23670,Portugal,Potatoes,2002,161642,854.0,17452.0,16.19
11322,India,Soybeans,1994,9106,1083.0,61357.0,25.87
13071,India,Sorghum,2005,7968,1083.0,35342.0,26.51
26401,Thailand,Maize,2006,39356,1622.0,41220.0,27.92
26911,Turkey,Maize,2006,72139,593.0,27421.0,11.12
13345,India,Maize,2007,23352,1083.0,27422.77,25.95
10057,Haiti,Maize,2000,7500,1440.0,27.85,26.76
23109,Pakistan,"Rice, paddy",2013,37528,494.0,0.92,24.27
26939,Turkey,Wheat,2006,23595,593.0,27421.0,17.71
11058,India,Maize,1993,16015,1083.0,66388.0,25.92
20943,Mozambique,"Rice, paddy",2012,5589,1032.0,766.93,21.92
18582,Mali,Sorghum,1998,9737,282.0,22.05,28.08
13751,India,"Rice, paddy",2009,32366,1083.0,28707.01,26.31
20398,Mexico,Maize,2013,31941,758.0,59920.18,22.19
7044,Denmark,Potatoes,2011,389423,703.0,4249.48,9.31
25167,South Africa,Wheat,2012,37476,495.0,26857.0,21.24
26663,Turkey,"Rice, paddy",1995,50045,593.0,27328.0,14.14
9877,Guyana,Maize,1996,11481,2387.0,289.9,27.11
22872,Pakistan,Soybeans,2009,6078,494.0,3957.61,25.37
24677,South Africa,"Rice, paddy",1994,21917,495.0,16582.0,18.48
26042,Sweden,Potatoes,1995,306791,624.0,1225.0,7.17
13311,India,Wheat,2006,26188,1083.0,37423.0,26.13
21564,Niger,Wheat,1999,21115,151.0,26.0,29.65
4541,Brazil,Maize,2011,42107,1761.0,345026.0,25.89
25456,Spain,Potatoes,2002,279460,636.0,40727.0,17.51
24856,South Africa,Sweet potatoes,2000,35174,495.0,26857.0,15.13
13665,India,Wheat,2008,28022,1083.0,14485.33,26.51
7960,Ecuador,Sorghum,2009,16447,2274.0,9666.87,17.76
14440,India,"Rice, paddy",2013,36070,1083.0,45620.0,26.69
19919,Mexico,Sweet potatoes,2005,214928,758.0,51741.99,16.7
14986,Indonesia,Cassava,2002,132491,2702.0,1597.0,27.01
7441,Dominican Republic,Yams,2012,66228,1410.0,6316.61,26.84
6255,Central African Republic,Yams,2008,73831,1342.0,22.87,25.76
12696,India,"Rice, paddy",2002,26163,1083.0,42482.56,25.58
26728,Turkey,Maize,1998,42192,593.0,30162.0,14.48
8594,Eritrea,Potatoes,1995,79816,383.0,4.44,24.37
15355,Indonesia,Potatoes,2013,160184,2702.0,1597.0,27.37
25816,Sri Lanka,Soybeans,2007,16783,1712.0,1439.8,26.57
17763,Lebanon,Sorghum,2013,20000,661.0,1816.0,20.08
65,Albania,Soybeans,2005,17500,1485.0,880.64,15.67
20790,Morocco,Sweet potatoes,2013,245134,346.0,13697.0,18.62
25452,Spain,Maize,2002,95142,636.0,40727.0,12.52
25388,Spain,Maize,1999,94808,636.0,33614.0,17.14
6185,Central African Republic,Yams,1997,66667,1342.0,22.87,25.69
17612,Kenya,Maize,2012,17366,630.0,1578.0,16.84
23727,Portugal,Wheat,2012,10766,854.0,12444.24,16.24
13556,India,Potatoes,2008,192973,1083.0,14485.33,24.51
23054,Pakistan,Sorghum,2012,6203,494.0,990.09,27.23
21445,Nicaragua,Soybeans,2007,21383,2280.0,9850.26,27.23
18873,Mauritania,Yams,2013,61224,92.0,26.41,28.24
5113,Burkina Faso,Sorghum,2010,10036,748.0,442.89,29.17
13426,India,Sorghum,2007,8443,1083.0,27422.77,27.31
22972,Pakistan,Potatoes,2011,219196,494.0,1979.27,23.36
27158,Uganda,Wheat,1990,20000,1180.0,72.0,23.36
7512,Ecuador,Cassava,1992,36875,2274.0,2012.0,21.94
19525,Mexico,Sorghum,1998,33152,758.0,34468.93,16.21
20722,Morocco,Wheat,2008,13189,346.0,13697.0,17.96
20935,Mozambique,Potatoes,2011,142473,1032.0,766.93,21.69
8000,Ecuador,Cassava,2011,28346,2274.0,17529.44,22.11
16059,Jamaica,Plantains and others,1995,171784,2051.0,1445.12,27.4
73,Albania,Soybeans,2007,20000,1485.0,1006.57,16.67
1843,Austria,Potatoes,2008,331993,1110.0,4246.7,9.96
770,Armenia,Potatoes,2000,87349,562.0,69.85,9.68
11228,India,Maize,1994,14480,1083.0,61357.0,25.75
14679,Indonesia,"Rice, paddy",1993,43750,2702.0,1597.0,27.21
27351,Uganda,Potatoes,2013,45013,1180.0,88.0,24.13
9436,Greece,Potatoes,2008,201148,652.0,5130.8,18.61
20650,Morocco,Sweet potatoes,2002,136703,346.0,14249.71,18.19
16243,Japan,Soybeans,1991,14013,1668.0,79821.18,15.6
17605,Kenya,"Rice, paddy",2011,39676,630.0,1578.0,16.9
26606,Turkey,Potatoes,1993,242315,593.0,28042.0,9.96
13406,India,Sorghum,2007,8443,1083.0,27422.77,26.0
18958,Mauritius,"Rice, paddy",2010,28354,2041.0,731.46,24.67
5938,Canada,Maize,2006,84737,537.0,36572.75,8.66
9679,Guatemala,Sweet potatoes,2013,63636,1996.0,20489.4,20.37
27586,United Kingdom,Potatoes,2000,399759,1220.0,33031.28,8.48
17710,Lebanon,Potatoes,1999,190270,661.0,1816.0,20.25
4027,Brazil,Cassava,2006,140463,1761.0,238716.0,21.82
24707,South Africa,Sorghum,1995,20319,495.0,18025.0,20.73
16056,Jamaica,Yams,1994,160831,2051.0,1415.65,27.48
14377,India,Cassava,2013,349594,1083.0,45620.0,25.44
8974,Germany,Wheat,1996,72932,700.0,31683.0,4.49
5897,Canada,Potatoes,2004,123630,537.0,36138.0,8.63
3963,Brazil,"Rice, paddy",2005,33691,1761.0,232232.0,18.53
3937,Brazil,Cassava,2005,136059,1761.0,232232.0,24.79
4414,Brazil,Yams,2009,94599,1761.0,335742.0,18.38
18182,Madagascar,Sorghum,2006,6266,1513.0,109.39,20.09
17177,Kazakhstan,"Rice, paddy",1994,27937,250.0,17182.0,6.04
3146,Brazil,Cassava,1996,117588,1761.0,101621.67,25.45
20459,Montenegro,Maize,2010,37950,241.0,66.0,11.25
24332,Saudi Arabia,Wheat,2013,64333,59.0,5412.5,27.78
7507,Ecuador,Sweet potatoes,1991,26571,2274.0,2377.0,17.59
16528,Japan,Potatoes,1998,307608,1668.0,79821.18,16.39
10767,India,Sorghum,1991,6553,1083.0,72133.0,26.9
6192,Central African Republic,Yams,1998,67151,1342.0,22.87,25.96
9990,Haiti,Sweet potatoes,1991,30303,1440.0,18.86,27.01
3514,Brazil,Wheat,1999,19699,1761.0,127585.0,27.64
7272,Dominican Republic,Potatoes,2001,183821,1410.0,7182.0,26.78
21811,Pakistan,Sweet potatoes,1991,101190,494.0,5962.0,22.48
1203,Australia,"Rice, paddy",1999,91615,534.0,34200.0,17.55
20203,Mexico,Maize,2010,32599,758.0,63402.29,21.99
9691,Guinea,"Rice, paddy",1991,17110,1651.0,80.0,27.22
19014,Mexico,Sorghum,1990,32888,758.0,34468.93,21.46
9411,Greece,Soybeans,2004,1265,652.0,11594.0,18.07
5255,Burundi,Sweet potatoes,2002,67215,1274.0,98.1,21.45
5957,Canada,Wheat,2006,26096,537.0,36572.75,9.83
26568,Turkey,Soybeans,1991,22222,593.0,24343.0,13.21
12108,India,Maize,1999,17922,1083.0,46195.0,26.12
15678,Ireland,Potatoes,2002,336753,1118.0,2614.27,9.75
19168,Mexico,Cassava,1993,81739,758.0,34468.93,21.04
21555,Niger,Sorghum,1998,2244,151.0,36.0,29.97
1055,Australia,Wheat,1995,17899,534.0,25598.0,20.12
13880,India,Maize,2010,25401,1083.0,40093.69,24.98
16978,Japan,Yams,2009,211519,1668.0,60970.8,15.61
18125,Madagascar,"Rice, paddy",1998,20341,1513.0,88.26,20.11
1525,Australia,Maize,2008,56912,534.0,42935.38,14.11
25258,Spain,Sweet potatoes,1992,170506,636.0,31839.0,16.65
23917,Romania,Wheat,2009,24305,637.0,6548.7,12.47
5154,Burundi,Sorghum,1991,11241,1274.0,92.08,20.97
12894,India,Sorghum,2004,7161,1083.0,35113.0,25.32
14126,India,Sorghum,2011,9487,1083.0,55540.0,25.16
5664,Canada,Soybeans,1993,26005,537.0,29296.5,4.52
22575,Pakistan,Wheat,2004,23733,494.0,8903.48,25.55
16409,Japan,"Rice, paddy",1995,63432,1668.0,79821.18,14.97
24979,South Africa,Potatoes,2006,331650,495.0,26857.0,20.86
17145,Japan,Yams,2013,217415,1668.0,52794.3,16.3
15551,Iraq,"Rice, paddy",2005,28879,216.0,873.01,19.96
25763,Sri Lanka,Maize,2000,10838,1712.0,1695.71,26.43
2970,Brazil,Potatoes,1994,144802,1761.0,84312.78,25.42
20428,Mexico,Soybeans,2013,15198,758.0,59920.18,20.45
6999,Croatia,Wheat,2005,41144,1113.0,2053.0,9.62
16465,Japan,Wheat,1996,30164,1668.0,79821.18,15.2
493,Argentina,Potatoes,1997,268502,591.0,77691.0,18.29
8664,Eritrea,Wheat,2013,12000,383.0,27.63,25.87
15580,Iraq,Wheat,2007,14031,216.0,1062.61,23.92
16120,Jamaica,Cassava,2005,176320,2051.0,909.71,27.34
13801,India,Soybeans,2009,10236,1083.0,28707.01,26.55
10482,Hungary,Soybeans,2010,22670,589.0,10299.5,10.35
6026,Canada,Soybeans,2009,25371,537.0,54529.4,6.28
7238,Dominican Republic,Plantains and others,1999,97323,1410.0,5398.0,26.66
23797,Qatar,Wheat,2011,23636,74.0,68.0,28.23
22029,Pakistan,Potatoes,1995,139418,494.0,7681.0,22.61
28235,Zimbabwe,Maize,2013,7449,657.0,2550.07,19.76
11141,India,Soybeans,1993,10857,1083.0,66388.0,27.46
2550,Brazil,Cassava,1990,125529,1761.0,49695.0,25.76
13301,India,Wheat,2006,26188,1083.0,37423.0,26.04
24021,Rwanda,Wheat,1998,7263,1212.0,157.0,19.79
19200,Mexico,Sorghum,1993,29408,758.0,34468.93,21.04
10979,India,Soybeans,1992,8947,1083.0,70791.0,25.58
14925,Indonesia,Potatoes,2000,133759,2702.0,1597.0,27.23
12929,India,Sweet potatoes,2004,88588,1083.0,35113.0,26.63
23746,Qatar,Wheat,1993,23103,74.0,3.0,27.1
17933,Libya,Wheat,2002,7966,56.0,5291.88,19.96
13292,India,Sweet potatoes,2006,86849,1083.0,37423.0,24.98
12563,India,Soybeans,2001,9400,1083.0,43720.04,25.82
815,Australia,Potatoes,1990,289832,534.0,17866.0,20.06
17803,Lesotho,Sorghum,1999,11089,788.0,0.3,15.34
7607,Ecuador,"Rice, paddy",1995,32622,2274.0,2658.0,22.19
4087,Brazil,Soybeans,2006,23796,1761.0,238716.0,20.6
27610,United Kingdom,Wheat,2002,80028,1220.0,30995.26,10.28
19967,Mexico,Sorghum,2006,34481,758.0,50891.95,16.37
21885,Pakistan,Wheat,1992,19910,494.0,5518.0,22.36
24758,South Africa,Potatoes,1997,282462,495.0,21596.0,15.38
20174,Mexico,Soybeans,2009,18675,758.0,61690.08,21.76
22792,Pakistan,"Rice, paddy",2008,35199,494.0,4946.79,23.21
19455,Mexico,Sorghum,1997,30423,758.0,34468.93,16.25
6922,Colombia,Plantains and others,2013,84230,3240.0,54563.38,22.85
8907,Germany,Potatoes,1991,298464,700.0,32006.0,8.79
660,Argentina,Soybeans,2008,28216,591.0,87149.01,18.39
27968,Zambia,Sweet potatoes,2001,10275,1020.0,1670.0,20.9
7358,Dominican Republic,Sweet potatoes,2007,75696,1410.0,5689.8,27.08
24885,South Africa,Sweet potatoes,2001,34804,495.0,26857.0,18.92
18849,Mauritania,Sorghum,2010,5094,92.0,67.59,28.7
19039,Mexico,Cassava,1991,78776,758.0,34468.93,16.42
1461,Australia,Sorghum,2006,25205,534.0,35900.0,17.75
2409,Belarus,Maize,2004,35297,618.0,8306.31,6.49
296,Angola,Wheat,2002,15455,1010.0,40.0,24.79
16944,Japan,Maize,2009,25385,1668.0,60970.8,13.55
7548,Ecuador,Potatoes,1993,74694,2274.0,1844.0,21.86
7942,Ecuador,Wheat,2008,7466,2274.0,15396.14,17.16
21735,Pakistan,Sorghum,1990,5736,494.0,5299.0,26.23
5789,Canada,Wheat,1998,22550,537.0,41275.6,10.6
26675,Turkey,Maize,1996,36396,593.0,30286.0,19.47
21876,Pakistan,Sweet potatoes,1992,104368,494.0,5518.0,22.36
18166,Madagascar,Sorghum,2004,6469,1513.0,68.01,19.87
22057,Pakistan,Soybeans,1995,12021,494.0,7681.0,26.63
22471,Pakistan,Potatoes,2002,164486,494.0,10881.83,27.2
19182,Mexico,Maize,1993,24401,758.0,34468.93,21.04
12420,India,Wheat,2000,27785,1083.0,44957.52,25.34
20378,Mexico,Wheat,2012,56568,758.0,64512.22,20.61
9855,Guyana,"Rice, paddy",1990,30331,2387.0,289.9,27.07
27978,Zambia,Cassava,2004,58000,1020.0,1670.0,20.79
18929,Mauritius,Cassava,2004,187500,2041.0,697.91,24.25
17139,Japan,Wheat,2013,38616,1668.0,52794.3,16.3
13795,India,Soybeans,2009,10236,1083.0,28707.01,26.31
8381,Egypt,Soybeans,2012,36186,51.0,13991.0,21.55
27569,United Kingdom,Wheat,1998,75542,1220.0,35422.0,10.0
16861,Japan,Potatoes,2007,340000,1668.0,61164.07,16.53
20168,Mexico,Soybeans,2009,18675,758.0,61690.08,21.76
17475,Kenya,"Rice, paddy",1997,39724,630.0,5172.0,16.77
4190,Brazil,Soybeans,2007,28133,1761.0,304031.0,24.78
25582,Spain,Potatoes,2009,318545,636.0,35199.0,17.61
4350,Brazil,Potatoes,2009,248299,1761.0,335742.0,27.39
8741,Finland,Potatoes,2008,261221,536.0,1621.86,6.77
16375,Japan,Sweet potatoes,1994,246394,1668.0,79821.18,16.33
7630,Ecuador,Potatoes,1996,84913,2274.0,2407.0,17.23
24280,Saudi Arabia,Potatoes,2007,235025,59.0,4216.71,26.49
23142,Pakistan,Wheat,2013,27957,494.0,0.92,25.95
2723,Brazil,Wheat,1991,14232,1761.0,58349.44,20.13
25727,Sri Lanka,Sorghum,1995,9212,1712.0,1735.5,26.59
16877,Japan,Soybeans,2007,16392,1668.0,61164.07,15.94
12459,India,Cassava,2001,266998,1083.0,43720.04,25.92
1463,Australia,Soybeans,2006,20993,534.0,35900.0,20.17
496,Argentina,"Rice, paddy",1997,53703,591.0,77691.0,18.54
22608,Pakistan,"Rice, paddy",2005,31742,494.0,7914.31,26.04
11696,India,Sweet potatoes,1996,80716,1083.0,56114.0,25.55
4008,Brazil,Wheat,2005,19735,1761.0,232232.0,18.53
20560,Morocco,"Rice, paddy",1996,58000,346.0,11806.86,17.97
2287,Bangladesh,Soybeans,2007,14717,2666.0,10962.31,25.95
8655,Eritrea,Sorghum,2011,1124,383.0,27.63,24.78
11982,India,"Rice, paddy",1998,28805,1083.0,49157.0,25.77
9157,Germany,Soybeans,2013,20000,700.0,43756.1,6.0
444,Argentina,Maize,1994,42371,591.0,30195.0,18.31
10268,Honduras,Potatoes,2002,165543,1976.0,1772.3,24.61
8630,Eritrea,Potatoes,2005,79311,383.0,27.63,24.85
672,Argentina,"Rice, paddy",2009,68842,591.0,61586.56,18.09
21009,Namibia,Potatoes,2007,127855,285.0,56.0,20.49
1494,Australia,"Rice, paddy",2007,82609,534.0,32446.25,12.83
19219,Mexico,Sweet potatoes,1993,185676,758.0,34468.93,22.11
18828,Mauritania,Sorghum,2007,3976,92.0,9.8,27.88
5261,Burundi,"Rice, paddy",2004,32924,1274.0,508.26,21.71
11744,India,Cassava,1997,221117,1083.0,52279.0,24.83
3751,Brazil,Maize,2002,30559,1761.0,145552.0,25.56
2670,Brazil,Potatoes,1991,140264,1761.0,58349.44,19.11
17140,Japan,Wheat,2013,38616,1668.0,52794.3,16.0
15217,Indonesia,"Rice, paddy",2009,49985,2702.0,1597.0,27.31
13378,India,Potatoes,2007,164101,1083.0,27422.77,25.58
2083,Bangladesh,Maize,1990,10015,2666.0,1266.0,25.98
80,Albania,Potatoes,2009,219780,1485.0,1132.5,16.73
24840,South Africa,Potatoes,2000,316536,495.0,26857.0,15.13
19027,Mexico,Sweet potatoes,1990,167541,758.0,34468.93,22.63
14150,India,Soybeans,2011,11998,1083.0,55540.0,24.5
9696,Guinea,Maize,1992,10885,1651.0,80.0,27.02
14067,India,Potatoes,2011,227240,1083.0,55540.0,27.29
23988,Rwanda,Maize,1995,11200,1212.0,188.2,19.81
6572,Colombia,Wheat,1992,17490,3240.0,15305.94,22.67
21913,Pakistan,"Rice, paddy",1993,27397,494.0,4945.0,27.25
537,Argentina,Cassava,2000,100000,591.0,63265.78,16.98
12700,India,"Rice, paddy",2002,26163,1083.0,42482.56,27.35
27690,United Kingdom,Wheat,2011,77471,1220.0,16401.66,10.63
646,Argentina,Sweet potatoes,2007,141667,591.0,81582.64,17.14
